address,label
0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,Spark Pool
0x6b50911190cffd34b50d575706639c24aafdc625,AntPool
0xdba76e955e3660da446b348c972b44d911a1cf32,UUPool
0x464b0b37db1ee1b5fbe27300acfbf172fd5e4f53,FKPool
0x5cecd1f7261e1f4c684e297be3edf03b825e01c4,EtherDig
0xc6300135a8fcd43123bb486ff06831b5345d0971,KuveraPool
